6396,-0.051147
8þESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x1 (POWERON),boot:0x8 (SPI_FAST_FLASH_BOOT)
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce2820,len:0x158c
load:0x403c8700,len:0xd24
load:0x403cb700,len:0x2f34
entry 0x403c8924
I (24) boot: ESP-IDF -128-NOTFOUND 2nd stage bootloader
I (25) boot: compile time Apr 20 2026 11:22:55
I (25) boot: Multicore bootloader
I (26) boot: chip revision: v0.2
I (28) boot: efuse block revision: v1.3
I (32) boot.esp32s3: Boot SPI Speed : 80MHz
I (36) boot.esp32s3: SPI Mode       : DIO
I (39) boot.esp32s3: SPI Flash Size : 8MB
I (43) boot: Enabling RNG early entropy source...
I (48) boot: Partition Table:
I (50) boot: ## Label            Usage          Type ST Offset   Length
I (57) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (63) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (70) boot:  2 factory          factory app      00 00 00010000 00100000
I (76) boot: End of partition table
I (80) esp_image: segment 0: paddr=00010020 vaddr=3c020020 size=0e8a4h ( 59556) map
I (97) esp_image: segment 1: paddr=0001e8cc vaddr=3fc94e00 size=0174ch (  5964) load
I (99) esp_image: segment 2: paddr=00020020 vaddr=42000020 size=1c920h (117024) map
I (122) esp_image: segment 3: paddr=0003c948 vaddr=3fc9654c size=01634h (  5684) load
I (124) esp_image: segment 4: paddr=0003df84 vaddr=40374000 size=10d20h ( 68896) load
I (141) esp_image: segment 5: paddr=0004ecac vaddr=50000000 size=00020h (    32) load
I (148) boot: Loaded app from partition at offset 0x10000
I (148) boot: Disabling RNG early entropy source...
I (159) cpu_start: Multicore app
I (167) cpu_start: GPIO 44 and 43 are used as console UART I/O pins
I (168) cpu_start: Pro cpu start user code
I (168) cpu_start: cpu freq: 160000000 Hz
I (170) app_init: Application information:
I (174) app_init: Project name:     ESP32_IMU_setup_NEW
I (178) app_init: App version:      1f31e4c-dirty
I (183) app_init: Compile time:     May  4 2026 14:46:09
I (188) app_init: ELF file SHA256:  f766d0f00...
I (192) app_init: ESP-IDF:          -128-NOTFOUND
I (197) efuse_init: Min chip rev:     v0.0
I (201) efuse_init: Max chip rev:     v0.99 
I (205) efuse_init: Chip rev:         v0.2
I (208) heap_init: Initializing. RAM available for dynamic allocation:
I (215) heap_init: At 3FC9E2D0 len 0004B440 (301 KiB): RAM
I (220) heap_init: At 3FCE9710 len 00005724 (21 KiB): RAM
I (225) heap_init: At 3FCF0000 len 00008000 (32 KiB): DRAM
I (230) heap_init: At 600FE000 len 00001FE8 (7 KiB): RTCRAM
I (236) spi_flash: detected chip: gd
I (239) spi_flash: flash io: dio
I (242) sleep_gpio: Configure to isolate all GPIO pins in sleep state
I (248) sleep_gpio: Enable automatic switching of GPIO sleep configuration
I (255) coexist: coex firmware version: 7260f71
I (259) coexist: coexist rom version e7ae62f
I (263) main_task: Started on CPU0
I (286) main_task: Calling app_main()
I (286) MAIN: Starter IMU drift-test
I (3560) main_task: Returned from app_main()
t_us,ax_raw,ay_raw,az_raw,ax_corr,ay_corr,az_corr,acc_mag,acc_dynamic,gx_raw,gy_raw,gz_raw,gx_corr,gy_corr,gz_corr
182966925,12878,-412,-10095,0.076132,-0.008334,9.758084,9.758385,-0.051616,-1,-6,-4,-0.079346,0.055176,0.007690
182976739,12906,-402,-10126,0.092897,-0.002346,9.739523,9.739966,-0.070034,-1,-8,-4,-0.079346,-0.066895,0.007690
182986629,12888,-404,-10147,0.082119,-0.003543,9.726949,9.727296,-0.082705,1,-7,-3,0.042725,-0.005859,0.068726
182996359,12855,-410,-10103,0.062360,-0.007136,9.753294,9.753496,-0.056504,0,-7,-4,-0.018311,-0.005859,0.007690
183006158,12884,-402,-10133,0.079724,-0.002346,9.735332,9.735659,-0.074342,1,-8,-4,0.042725,-0.066895,0.007690
183015884,12890,-399,-10088,0.083317,-0.000550,9.762276,9.762631,-0.047369,0,-7,-5,-0.018311,-0.005859,-0.053345
183025774,12888,-384,-10079,0.082119,0.008432,9.767664,9.768013,-0.041987,0,-7,-5,-0.018311,-0.005859,-0.053345
183035588,12911,-414,-10134,0.095891,-0.009531,9.734733,9.735209,-0.074791,2,-8,-2,0.103760,-0.066895,0.129761
183045303,12881,-419,-10080,0.077928,-0.012525,9.767065,9.767385,-0.042616,-1,-6,-4,-0.079346,0.055176,0.007690
183055117,12902,-425,-10096,0.090502,-0.016117,9.757485,9.757918,-0.052082,2,-9,-4,0.103760,-0.127930,0.007690
183064833,12900,-398,-10117,0.089304,0.000049,9.744911,9.745320,-0.064680,-1,-6,-4,-0.079346,0.055176,0.007690
183074559,12894,-435,-10131,0.085712,-0.022105,9.736528,9.736931,-0.073070,2,-9,-2,0.103760,-0.127930,0.129761
183084275,12887,-382,-10131,0.081521,0.009629,9.736528,9.736875,-0.073126,1,-8,-1,0.042725,-0.066895,0.190796
183093915,12882,-399,-10138,0.078526,-0.000550,9.732338,9.732655,-0.077346,-1,-7,-6,-0.079346,-0.005859,-0.114380
183103891,12843,-383,-10106,0.055175,0.009030,9.751497,9.751657,-0.058343,1,-8,-2,0.042725,-0.066895,0.129761
183113531,12864,-424,-10129,0.067749,-0.015519,9.737726,9.737974,-0.072026,-1,-6,-5,-0.079346,0.055176,-0.053345
183123420,12881,-384,-10106,0.077928,0.008432,9.751497,9.751812,-0.058188,0,-9,-3,-0.018311,-0.127930,0.068726
183133147,12874,-418,-10093,0.073737,-0.011926,9.759281,9.759567,-0.050433,1,-10,-2,0.042725,-0.188965,0.129761
183142949,12866,-408,-10112,0.068947,-0.005939,9.747906,9.748152,-0.061849,1,-5,-5,0.042725,0.116211,-0.053345
183152676,12927,-373,-10096,0.105471,0.015018,9.757485,9.758067,-0.051933,-1,-9,-3,-0.079346,-0.127930,0.068726
183162479,12869,-389,-10128,0.070743,0.005438,9.738325,9.738584,-0.071417,-2,-7,-4,-0.140381,-0.005859,0.007690
183172292,12873,-377,-10113,0.073138,0.012623,9.747307,9.747589,-0.062411,0,-6,-2,-0.018311,0.055176,0.129761
183181921,12905,-383,-10128,0.092298,0.009030,9.738325,9.738767,-0.071234,-2,-7,-1,-0.140381,-0.005859,0.190796
183191735,12854,-403,-10126,0.061761,-0.002945,9.739523,9.739719,-0.070281,1,-8,-3,0.042725,-0.066895,0.068726
183201451,12881,-409,-10079,0.077928,-0.006537,9.767664,9.767977,-0.042024,-2,-7,-3,-0.140381,-0.005859,0.068726
183211359,12902,-419,-10082,0.090502,-0.012525,9.765868,9.766295,-0.043705,2,-6,-2,0.103760,0.055176,0.129761
183220980,12853,-414,-10126,0.061163,-0.009531,9.739523,9.739719,-0.070281,-1,-7,-4,-0.079346,-0.005859,0.007690
183230880,12907,-386,-10141,0.093495,0.007234,9.730541,9.730993,-0.079007,-1,-6,-4,-0.079346,0.055176,0.007690
183240597,12877,-358,-10128,0.075533,0.023999,9.738325,9.738647,-0.071353,-1,-9,-2,-0.079346,-0.127930,0.129761
183250410,12879,-431,-10092,0.076730,-0.019710,9.759880,9.760201,-0.049799,-2,-7,-2,-0.140381,-0.005859,0.129761
183260299,12892,-415,-10116,0.084514,-0.010130,9.745510,9.745882,-0.064118,1,-5,-6,0.042725,0.116211,-0.114380
183270026,12905,-417,-10120,0.092298,-0.011327,9.743115,9.743559,-0.066442,1,-7,-3,0.042725,-0.005859,0.068726
183279742,12831,-381,-10129,0.047990,0.010228,9.737726,9.737850,-0.072150,0,-6,-2,-0.018311,0.055176,0.129761
183289382,12872,-430,-10117,0.072539,-0.019111,9.744911,9.745200,-0.064800,1,-7,-5,0.042725,-0.005859,-0.053345
183299184,12920,-380,-10110,0.101279,0.010827,9.749104,9.749636,-0.060365,0,-9,-4,-0.018311,-0.127930,0.007690
183308911,12882,-396,-10099,0.078526,0.001247,9.755690,9.756005,-0.053995,2,-8,-4,0.103760,-0.066895,0.007690
183318540,12876,-414,-10115,0.074934,-0.009531,9.746109,9.746402,-0.063599,0,-7,-2,-0.018311,-0.005859,0.129761
183328359,12869,-388,-10094,0.070743,0.006037,9.758683,9.758942,-0.051059,2,-11,-3,0.103760,-0.250000,0.068726
183338077,12883,-384,-10090,0.079125,0.008432,9.761078,9.761402,-0.048598,0,-7,-3,-0.018311,-0.005859,0.068726
183347796,12899,-395,-10100,0.088706,0.001845,9.755091,9.755494,-0.054506,2,-8,-2,0.103760,-0.066895,0.129761
183357425,12906,-418,-10111,0.092897,-0.011926,9.748505,9.748955,-0.061046,-1,-6,-3,-0.079346,0.055176,0.068726
183367238,12857,-399,-10116,0.063558,-0.000550,9.745510,9.745718,-0.064282,-3,-7,-3,-0.201416,-0.005859,0.068726
183377127,12883,-410,-10101,0.079125,-0.007136,9.754492,9.754815,-0.055185,-1,-8,-5,-0.079346,-0.066895,-0.053345
183387115,12860,-374,-10152,0.065354,0.014419,9.723955,9.724186,-0.085814,1,-8,-3,0.042725,-0.066895,0.068726
183396744,12893,-395,-10149,0.085113,0.001845,9.725752,9.726125,-0.083876,2,-7,-1,0.103760,-0.005859,0.190796
183406384,12874,-390,-10106,0.073737,0.004839,9.751497,9.751778,-0.058223,-2,-10,-3,-0.140381,-0.188965,0.068726
183416273,12889,-408,-10121,0.082718,-0.005939,9.742517,9.742869,-0.067131,1,-7,-5,0.042725,-0.005859,-0.053345
183426093,12861,-407,-10154,0.065953,-0.005340,9.722757,9.722982,-0.087018,2,-9,-4,0.103760,-0.127930,0.007690
183435811,12870,-392,-10090,0.071342,0.003642,9.761078,9.761339,-0.048661,1,-8,-4,0.042725,-0.066895,0.007690
183445442,12885,-400,-10118,0.080323,-0.001148,9.744312,9.744643,-0.065357,0,-7,-3,-0.018311,-0.005859,0.068726
183455245,12887,-383,-10125,0.081521,0.009030,9.740122,9.740467,-0.069533,-2,-11,-4,-0.140381,-0.250000,0.007690
183465145,12866,-412,-10088,0.068947,-0.008334,9.762276,9.762523,-0.047478,3,-8,-3,0.164795,-0.066895,0.068726
183474861,12849,-403,-10115,0.058768,-0.002945,9.746109,9.746286,-0.063714,0,-8,-1,-0.018311,-0.066895,0.190796
183484675,12872,-411,-10121,0.072539,-0.007735,9.742517,9.742789,-0.067211,0,-6,-5,-0.018311,0.055176,-0.053345
183494477,12893,-388,-10111,0.085113,0.006037,9.748505,9.748878,-0.061123,-1,-7,-3,-0.079346,-0.005859,0.068726
183504290,12887,-398,-10076,0.081521,0.000049,9.769461,9.769801,-0.040199,1,-8,-4,0.042725,-0.066895,0.007690
183513919,12878,-436,-10090,0.076132,-0.022704,9.761078,9.761401,-0.048599,2,-9,-4,0.103760,-0.127930,0.007690
183523646,12861,-368,-10101,0.065953,0.018012,9.754492,9.754731,-0.055269,-1,-9,-5,-0.079346,-0.127930,-0.053345
183533536,12910,-376,-10111,0.095292,0.013222,9.748505,9.748980,-0.061021,0,-4,-5,-0.018311,0.177246,-0.053345
183543262,12882,-409,-10113,0.078526,-0.006537,9.747307,9.747625,-0.062375,-1,-11,-4,-0.079346,-0.250000,0.007690
183553238,12916,-413,-10076,0.098885,-0.008932,9.769461,9.769965,-0.040035,-1,-8,-2,-0.079346,-0.066895,0.129761
183563139,12898,-376,-10130,0.088107,0.013222,9.737127,9.737535,-0.072466,-1,-6,-3,-0.079346,0.055176,0.068726
183572854,12879,-415,-10106,0.076730,-0.010130,9.751497,9.751804,-0.058196,-1,-7,-5,-0.079346,-0.005859,-0.053345
183582841,12907,-408,-10137,0.093495,-0.005939,9.732937,9.733387,-0.076613,-1,-8,-4,-0.079346,-0.066895,0.007690
183592731,12867,-401,-10104,0.069545,-0.001747,9.752695,9.752943,-0.057057,2,-10,-2,0.103760,-0.188965,0.129761
183602545,12880,-420,-10144,0.077329,-0.013124,9.728745,9.729062,-0.080938,1,-7,-4,0.042725,-0.005859,0.007690
183612260,12871,-415,-10140,0.071940,-0.010130,9.731140,9.731412,-0.078588,-2,-7,-4,-0.140381,-0.005859,0.007690
183622161,12868,-436,-10117,0.070144,-0.022704,9.744911,9.745190,-0.064811,1,-7,-3,0.042725,-0.005859,0.068726
183631876,12917,-375,-10149,0.099483,0.013820,9.725752,9.726271,-0.083730,2,-7,-2,0.103760,-0.005859,0.129761
183641516,12851,-361,-10104,0.059965,0.022203,9.752695,9.752905,-0.057096,1,-6,0,0.042725,0.055176,0.251831
183650972,12900,-402,-10127,0.089304,-0.002346,9.738924,9.739334,-0.070666,0,-8,-6,-0.018311,-0.066895,-0.114380
183660872,12864,-395,-10144,0.067749,0.001845,9.728745,9.728982,-0.081018,-1,-8,-2,-0.079346,-0.066895,0.129761
183670675,12877,-410,-10117,0.075533,-0.007136,9.744911,9.745207,-0.064794,0,-7,-5,-0.018311,-0.005859,-0.053345
183680575,12882,-429,-10120,0.078526,-0.018512,9.743115,9.743449,-0.066551,-3,-4,-5,-0.201416,0.177246,-0.053345
183690464,12883,-383,-10119,0.079125,0.009030,9.743714,9.744040,-0.065961,4,-5,0,0.225830,0.116211,0.251831
183699931,12882,-432,-10103,0.078526,-0.020309,9.753294,9.753632,-0.056369,1,-11,-4,0.042725,-0.250000,0.007690
183709733,12848,-391,-10102,0.058169,0.004240,9.753893,9.754067,-0.055933,-1,-8,-3,-0.079346,-0.066895,0.068726
183719547,12906,-413,-10108,0.092897,-0.008932,9.750300,9.750748,-0.059253,2,-8,-2,0.103760,-0.066895,0.129761
183729263,12913,-393,-10107,0.097088,0.003043,9.750899,9.751384,-0.058617,0,-8,-1,-0.018311,-0.066895,0.190796
183738989,12879,-406,-10102,0.076730,-0.004741,9.753893,9.754196,-0.055804,-1,-9,-4,-0.079346,-0.127930,0.007690
183748878,12888,-389,-10115,0.082119,0.005438,9.746109,9.746456,-0.063544,2,-8,-2,0.103760,-0.066895,0.129761
183758519,12880,-392,-10110,0.077329,0.003642,9.749104,9.749412,-0.060589,1,-9,-3,0.042725,-0.127930,0.068726
183768147,12886,-393,-10139,0.080922,0.003043,9.731739,9.732076,-0.077925,-1,-8,-2,-0.079346,-0.066895,0.129761
183777961,12880,-421,-10101,0.077329,-0.013722,9.754492,9.754807,-0.055193,0,-6,-4,-0.018311,0.055176,0.007690
183787677,12892,-400,-10106,0.084514,-0.001148,9.751497,9.751863,-0.058137,0,-7,-3,-0.018311,-0.005859,0.068726
183797491,12883,-394,-10128,0.079125,0.002444,9.738325,9.738647,-0.071354,1,-7,-1,0.042725,-0.005859,0.190796
183807119,12875,-446,-10117,0.074336,-0.028691,9.744911,9.745237,-0.064763,0,-8,-6,-0.018311,-0.066895,-0.114380
183817019,12902,-375,-10092,0.090502,0.013820,9.759880,9.760309,-0.049691,-1,-6,-3,-0.079346,0.055176,0.068726
183826735,12882,-396,-10127,0.078526,0.001247,9.738924,9.739241,-0.070760,0,-7,-5,-0.018311,-0.005859,-0.053345
183836549,12885,-414,-10126,0.080323,-0.009531,9.739523,9.739859,-0.070142,1,-9,-3,0.042725,-0.127930,0.068726
183846264,12897,-420,-10116,0.087508,-0.013124,9.745510,9.745912,-0.064089,1,-5,-5,0.042725,0.116211,-0.053345
183855991,12888,-384,-10107,0.082119,0.008432,9.750899,9.751248,-0.058752,0,-8,-1,-0.018311,-0.066895,0.190796
183865707,12890,-426,-10094,0.083317,-0.016716,9.758683,9.759053,-0.050947,1,-8,-3,0.042725,-0.066895,0.068726
183875434,12867,-412,-10144,0.069545,-0.008334,9.728745,9.728998,-0.081002,1,-6,-3,0.042725,0.055176,0.068726
183885071,12895,-391,-10105,0.086310,0.004240,9.752096,9.752479,-0.057522,0,-9,-2,-0.018311,-0.127930,0.129761
183894790,12877,-391,-10161,0.075533,0.004240,9.718567,9.718862,-0.091139,1,-8,-4,0.042725,-0.066895,0.007690
183904419,12885,-420,-10097,0.080323,-0.013124,9.756886,9.757226,-0.052774,-1,-10,-1,-0.079346,-0.188965,0.190796
183914406,12867,-420,-10112,0.069545,-0.013124,9.747906,9.748163,-0.061837,-1,-6,-7,-0.079346,0.055176,-0.175415
183924295,12918,-421,-10102,0.100082,-0.013722,9.753893,9.754416,-0.055584,0,-7,-5,-0.018311,-0.005859,-0.053345
183934195,12878,-380,-10107,0.076132,0.010827,9.750899,9.751203,-0.058798,-1,-8,-4,-0.079346,-0.066895,0.007690
183943998,12855,-420,-10123,0.062360,-0.013124,9.741320,9.741529,-0.068472,2,-7,-3,0.103760,-0.005859,0.068726
183953725,12874,-384,-10103,0.073737,0.008432,9.753294,9.753576,-0.056424,-1,-7,-2,-0.079346,-0.005859,0.129761
183963527,12886,-409,-10125,0.080922,-0.006537,9.740122,9.740460,-0.069540,2,-8,-4,0.103760,-0.066895,0.007690
183973254,12915,-363,-10073,0.098286,0.021005,9.771257,9.771774,-0.038226,0,-7,-1,-0.018311,-0.005859,0.190796
183982970,12894,-409,-10145,0.085712,-0.006537,9.728147,9.728526,-0.081474,0,-7,-4,-0.018311,-0.005859,0.007690
183992783,12905,-378,-10075,0.092298,0.012024,9.770060,9.770503,-0.039497,0,-7,-5,-0.018311,-0.005859,-0.053345
184002589,12864,-365,-10105,0.067749,0.019808,9.752096,9.752352,-0.057649,-1,-8,-4,-0.079346,-0.066895,0.007690
184012400,12879,-393,-10110,0.076730,0.003043,9.749104,9.749406,-0.060595,2,-8,-4,0.103760,-0.066895,0.007690
184022028,12884,-391,-10067,0.079724,0.004240,9.774849,9.775175,-0.034825,1,-7,-2,0.042725,-0.005859,0.129761
184031668,12897,-398,-10107,0.087508,0.000049,9.750899,9.751292,-0.058708,1,-10,-3,0.042725,-0.188965,0.068726
184041384,12857,-392,-10113,0.063558,0.003642,9.747307,9.747515,-0.062486,1,-6,-4,0.042725,0.055176,0.007690
184050937,12865,-395,-10112,0.068348,0.001845,9.747906,9.748146,-0.061854,2,-7,-2,0.103760,-0.005859,0.129761
184060566,12901,-434,-10130,0.089903,-0.021506,9.737127,9.737566,-0.072434,0,-7,-3,-0.018311,-0.005859,0.068726
184070380,12867,-394,-10105,0.069545,0.002444,9.752096,9.752344,-0.057656,0,-6,-5,-0.018311,0.055176,-0.053345
184080105,12892,-380,-10117,0.084514,0.010827,9.744911,9.745284,-0.064716,-2,-7,-4,-0.140381,-0.005859,0.007690
184089909,12878,-404,-10116,0.076132,-0.003543,9.745510,9.745808,-0.064193,2,-5,-1,0.103760,0.116211,0.190796
184099538,12904,-384,-10108,0.091699,0.008432,9.750300,9.750735,-0.059265,-1,-6,-3,-0.079346,0.055176,0.068726
184109265,12887,-383,-10119,0.081521,0.009030,9.743714,9.744060,-0.065941,-1,-6,-4,-0.079346,0.055176,0.007690
184118980,12889,-383,-10124,0.082718,0.009030,9.740721,9.741076,-0.068924,2,-7,-5,0.103760,-0.005859,-0.053345
184128707,12843,-408,-10093,0.055175,-0.005939,9.759281,9.759439,-0.050561,-2,-7,-3,-0.140381,-0.005859,0.068726
184138597,12863,-400,-10075,0.067151,-0.001148,9.770060,9.770290,-0.039710,0,-4,-1,-0.018311,0.177246,0.190796
184148324,12868,-383,-10087,0.070144,0.009030,9.762875,9.763131,-0.046869,-2,-9,-4,-0.140381,-0.127930,0.007690
184158126,12895,-382,-10086,0.086310,0.009629,9.763474,9.763860,-0.046141,2,-8,-7,0.103760,-0.066895,-0.175415
184167852,12876,-418,-10086,0.074934,-0.011926,9.763474,9.763768,-0.046232,1,-8,-4,0.042725,-0.066895,0.007690
184177569,12874,-421,-10165,0.073737,-0.013722,9.716171,9.716460,-0.093540,-1,-7,-5,-0.079346,-0.005859,-0.053345
184187556,12861,-403,-10124,0.065953,-0.002945,9.740721,9.740944,-0.069057,2,-8,-6,0.103760,-0.066895,-0.114380
184197358,12876,-393,-10071,0.074934,0.003043,9.772454,9.772742,-0.037258,0,-7,-2,-0.018311,-0.005859,0.129761
184207091,12857,-392,-10135,0.063558,0.003642,9.734135,9.734343,-0.075658,-1,-8,-3,-0.079346,-0.066895,0.068726
184216887,12879,-410,-10081,0.076730,-0.007136,9.766466,9.766769,-0.043231,-2,-7,-3,-0.140381,-0.005859,0.068726
184226788,12872,-409,-10117,0.072539,-0.006537,9.744911,9.745183,-0.064817,2,-10,-3,0.103760,-0.188965,0.068726
184236590,12901,-385,-10118,0.089903,0.007833,9.744312,9.744730,-0.065270,-1,-7,-4,-0.079346,-0.005859,0.007690
184246404,12876,-422,-10075,0.074934,-0.014321,9.770060,9.770357,-0.039643,2,-7,-3,0.103760,-0.005859,0.068726
184256119,12886,-369,-10092,0.080922,0.017413,9.759880,9.760231,-0.049769,0,-7,-5,-0.018311,-0.005859,-0.053345
184265933,12895,-388,-10119,0.086310,0.006037,9.743714,9.744099,-0.065902,0,-8,-4,-0.018311,-0.066895,0.007690
184275649,12891,-417,-10108,0.083916,-0.011327,9.750300,9.750669,-0.059332,2,-7,-3,0.103760,-0.005859,0.068726
184285376,12888,-393,-10096,0.082119,0.003043,9.757485,9.757832,-0.052169,0,-6,-4,-0.018311,0.055176,0.007690
184295004,12903,-393,-10100,0.091101,0.003043,9.755091,9.755517,-0.054483,-1,-5,-5,-0.079346,0.116211,-0.053345
184304825,12902,-379,-10081,0.090502,0.011425,9.766466,9.766892,-0.043108,1,-8,-4,0.042725,-0.066895,0.007690
184314447,12892,-388,-10136,0.084514,0.006037,9.733536,9.733905,-0.076096,-2,-9,-4,-0.140381,-0.127930,0.007690
184324261,12854,-435,-10114,0.061761,-0.022105,9.746708,9.746928,-0.063072,-1,-7,-3,-0.079346,-0.005859,0.068726
184334150,12925,-397,-10103,0.104273,0.000648,9.753294,9.753852,-0.056149,0,-9,-4,-0.018311,-0.127930,0.007690
184343877,12892,-388,-10105,0.084514,0.006037,9.752096,9.752464,-0.057536,0,-8,-4,-0.018311,-0.066895,0.007690
184353595,12890,-394,-10104,0.083317,0.002444,9.752695,9.753051,-0.056950,0,-9,-3,-0.018311,-0.127930,0.068726
184363321,12895,-416,-10085,0.086310,-0.010729,9.764072,9.764460,-0.045541,-1,-5,-2,-0.079346,0.116211,0.129761
184373122,12864,-422,-10084,0.067749,-0.014321,9.764670,9.764915,-0.045085,0,-7,-1,-0.018311,-0.005859,0.190796
184382935,12898,-410,-10135,0.088107,-0.007136,9.734135,9.734536,-0.075464,1,-7,-3,0.042725,-0.005859,0.068726
184392651,12879,-415,-10072,0.076730,-0.010130,9.771855,9.772161,-0.037839,0,-9,-5,-0.018311,-0.127930,-0.053345
184402552,12895,-416,-10134,0.086310,-0.010729,9.734733,9.735122,-0.074879,2,-6,-5,0.103760,0.055176,-0.053345
184412267,12885,-402,-10075,0.080323,-0.002346,9.770060,9.770390,-0.039611,-2,-9,-3,-0.140381,-0.127930,0.068726
184422167,12854,-417,-10101,0.061761,-0.011327,9.754492,9.754694,-0.055306,-1,-7,-3,-0.079346,-0.005859,0.068726
184432057,12905,-397,-10074,0.092298,0.000648,9.770658,9.771094,-0.038906,0,-7,-3,-0.018311,-0.005859,0.068726
184441784,12838,-387,-10123,0.052182,0.006635,9.741320,9.741462,-0.068539,1,-6,-5,0.042725,0.055176,-0.053345
184451413,12880,-387,-10112,0.077329,0.006635,9.747906,9.748215,-0.061786,0,-6,-2,-0.018311,0.055176,0.129761
184461052,12908,-364,-10086,0.094094,0.020407,9.763474,9.763948,-0.046052,1,-6,-3,0.042725,0.055176,0.068726
184470597,12901,-427,-10127,0.089903,-0.017315,9.738924,9.739354,-0.070646,-1,-9,-5,-0.079346,-0.127930,-0.053345
184480582,12871,-418,-10133,0.071940,-0.011926,9.735332,9.735604,-0.074396,2,-7,-1,0.103760,-0.005859,0.190796
184490297,12882,-399,-10114,0.078526,-0.000550,9.746708,9.747025,-0.062976,1,-9,-3,0.042725,-0.127930,0.068726
184500024,12910,-426,-10104,0.095292,-0.016716,9.752695,9.753175,-0.056826,0,-8,-3,-0.018311,-0.066895,0.068726
184509830,12873,-381,-10082,0.073138,0.010228,9.765868,9.766148,-0.043853,3,-7,-3,0.164795,-0.005859,0.068726
184519467,12903,-398,-10116,0.091101,0.000049,9.745510,9.745936,-0.064064,3,-9,-3,0.164795,-0.127930,0.068726
184529105,12912,-376,-10111,0.096489,0.013222,9.748505,9.748991,-0.061009,0,-5,-5,-0.018311,0.116211,-0.053345
184538828,12866,-367,-10101,0.068947,0.018610,9.754492,9.754753,-0.055247,0,-8,-3,-0.018311,-0.066895,0.068726
184548538,12888,-406,-10106,0.082119,-0.004741,9.751497,9.751844,-0.058156,-1,-6,-2,-0.079346,0.055176,0.129761
184558359,12887,-381,-10124,0.081521,0.010228,9.740721,9.741067,-0.068933,-1,-6,-4,-0.079346,0.055176,0.007690
184568075,12902,-429,-10110,0.090502,-0.018512,9.749104,9.749541,-0.060459,2,-8,-3,0.103760,-0.066895,0.068726
184577794,12876,-419,-10116,0.074934,-0.012525,9.745510,9.745807,-0.064194,1,-4,-3,0.042725,0.177246,0.068726
184587423,12884,-415,-10119,0.079724,-0.010130,9.743714,9.744046,-0.065954,0,-8,-1,-0.018311,-0.066895,0.190796
184597237,12886,-376,-10143,0.080922,0.013222,9.729343,9.729689,-0.080312,0,-7,-3,-0.018311,-0.005859,0.068726
184606952,12895,-371,-10092,0.086310,0.016215,9.759880,9.760275,-0.049726,-1,-6,-4,-0.079346,0.055176,0.007690
184616679,12909,-395,-10105,0.094693,0.001845,9.752096,9.752556,-0.057445,-1,-6,-1,-0.079346,0.055176,0.190796
184626395,12870,-402,-10137,0.071342,-0.002346,9.732937,9.733198,-0.076802,0,-7,-5,-0.018311,-0.005859,-0.053345
184636295,12891,-387,-10099,0.083916,0.006635,9.755690,9.756053,-0.053947,-1,-8,-4,-0.079346,-0.066895,0.007690
184646107,12904,-377,-10064,0.091699,0.012623,9.776646,9.777084,-0.032916,1,-10,-3,0.042725,-0.188965,0.068726
184655828,12895,-430,-10114,0.086310,-0.019111,9.746708,9.747108,-0.062892,2,-9,-2,0.103760,-0.127930,0.129761
184665541,12894,-409,-10126,0.085712,-0.006537,9.739523,9.739902,-0.070098,0,-5,-4,-0.018311,0.116211,0.007690
184675267,12909,-407,-10105,0.094693,-0.005340,9.752096,9.752557,-0.057444,1,-9,-2,0.042725,-0.127930,0.129761
184684983,12886,-384,-10076,0.080922,0.008432,9.769461,9.769799,-0.040201,-1,-4,-5,-0.079346,0.177246,-0.053345
184694797,12886,-415,-10094,0.080922,-0.010130,9.758683,9.759024,-0.050977,3,-9,-2,0.164795,-0.127930,0.129761
184704512,12871,-413,-10091,0.071940,-0.008932,9.760479,9.760749,-0.049252,-1,-9,-3,-0.079346,-0.127930,0.068726
184714413,12869,-387,-10155,0.070743,0.006635,9.722158,9.722418,-0.087583,1,-10,-4,0.042725,-0.188965,0.007690
184724128,12910,-401,-10079,0.095292,-0.001747,9.767664,9.768129,-0.041871,0,-8,-4,-0.018311,-0.066895,0.007690
184733942,12885,-439,-10094,0.080323,-0.024500,9.758683,9.759045,-0.050956,-1,-7,-4,-0.079346,-0.005859,0.007690
184743831,12850,-420,-10105,0.059367,-0.013124,9.752096,9.752286,-0.057714,1,-8,-2,0.042725,-0.066895,0.129761
184753558,12894,-387,-10072,0.085712,0.006635,9.771855,9.772234,-0.037766,-1,-6,-5,-0.079346,0.055176,-0.053345
184763361,12847,-399,-10082,0.057570,-0.000550,9.765868,9.766038,-0.043962,1,-8,-3,0.042725,-0.066895,0.068726
184773097,12894,-390,-10119,0.085712,0.004839,9.743714,9.744093,-0.065907,2,-7,-3,0.103760,-0.005859,0.068726
184782716,12906,-409,-10103,0.092897,-0.006537,9.753294,9.753738,-0.056262,1,-8,-3,0.042725,-0.066895,0.068726
184792443,12905,-400,-10115,0.092298,-0.001148,9.746109,9.746546,-0.063455,-1,-9,-1,-0.079346,-0.127930,0.190796
184802332,12894,-388,-10140,0.085712,0.006037,9.731140,9.731520,-0.078481,-2,-7,-4,-0.140381,-0.005859,0.007690
