event_id,seq,ts_ms,ax,ay,az,gx,gy,gz,putt_start_valid,impact_seq
1,952,20116,-2056,-16176,-2004,5,-3,-2,1,359
1,953,20121,-2068,-16198,-1978,3,-12,-1,1,359
1,954,20126,-2080,-16161,-1994,3,-14,-1,1,359
1,955,20131,-2075,-16188,-2022,2,-11,-2,1,359
1,956,20136,-2129,-16205,-1955,0,-6,-3,1,359
1,957,20141,-2123,-16160,-1987,5,-5,-2,1,359
1,958,20146,-2033,-16181,-1969,4,-5,-1,1,359
1,959,20151,-2064,-16173,-2035,3,-9,1,1,359
1,960,20156,-2080,-16162,-2000,4,-10,-1,1,359
1,961,20161,-2116,-16156,-1985,5,-12,-3,1,359
1,962,20166,-2110,-16196,-1998,2,-9,-2,1,359
1,963,20171,-2459,-16159,-1742,1,-9,-2,1,359
1,964,20176,-2669,-16205,-1528,0,-15,-10,1,359
1,965,20181,-2043,-16160,-1955,-3,-22,-10,1,359
1,966,20186,-1235,-16180,-2731,0,8,2,1,359
1,967,20191,-1553,-16283,-2325,4,64,-6,1,359
1,968,20196,-2626,-16151,-1541,2,27,-14,1,359
1,969,20201,-2616,-16152,-1941,-1,-77,3,1,359
1,970,20206,-1827,-16203,-2344,4,-88,4,1,359
1,971,20211,-1638,-16114,-2222,1,-4,-10,1,359
1,972,20216,-2146,-16120,-1816,4,55,-9,1,359
1,973,20221,-2319,-16194,-1843,9,29,-8,1,359
1,974,20226,-1840,-16171,-2508,5,-42,-3,1,359
1,975,20231,-1998,-16189,-2261,6,-31,-2,1,359
1,976,20236,-2356,-16179,-2027,8,-19,-6,1,359
1,977,20241,-2545,-16145,-2128,12,-13,-9,1,359
1,978,20246,-2517,-16253,-2752,17,-13,-7,1,359
1,979,20251,-2654,-16249,-3672,19,1,-8,1,359
1,980,20256,-2809,-16534,-4784,28,1,-6,1,359
1,981,20261,-2840,-16493,-3885,33,31,-22,1,359
1,982,20266,-2340,-16326,-3329,26,-32,-14,1,359
1,983,20271,-2212,-16170,-2649,33,-56,-13,1,359
1,984,20276,-2262,-16148,-2298,48,-55,-24,1,359
1,985,20281,-2195,-16237,-2236,52,-42,-18,1,359
1,986,20286,-2271,-16182,-1904,50,-15,-16,1,359
1,987,20291,-2173,-16120,-1676,48,-28,-15,1,359
1,988,20296,-2364,-16114,-1673,54,-45,-22,1,359
1,989,20301,-2480,-16257,-2112,60,-71,-24,1,359
1,990,20306,-2645,-16335,-2528,58,-85,-21,1,359
1,991,20311,-2894,-16266,-2580,54,-84,-22,1,359
1,992,20316,-2860,-16274,-2675,60,-100,-23,1,359
1,993,20321,-2743,-16287,-2854,69,-105,-28,1,359
1,994,20326,-2818,-16357,-2958,68,-106,-33,1,359
1,995,20331,-2850,-16356,-3035,74,-125,-30,1,359
1,996,20336,-2770,-16315,-2924,78,-146,-33,1,359
1,997,20341,-2783,-16303,-2733,80,-172,-32,1,359
1,998,20346,-2587,-16264,-2653,87,-196,-33,1,359
1,999,20351,-2278,-16242,-2616,93,-206,-32,1,359
